page,item_name,score,review
https://www.pcmag.com/categories/laptops/brands/dell,Dell XPS 13 (9300) Review,4.0,"The 2020 version of the Dell XPS 13 is an excellent ultraportable laptop, with head-turning looks and plenty of power for everyday tasks."
https://www.pcmag.com/categories/laptops/brands/dell,Dell Precision 7540 Review,4.0,"When it comes to 15.6-inch laptops, mobile workstations make gaming rigs look like wimps—and the new king of the hill is Dell's costly but colossal Precision 7540, tested in a maxed-out Xeon/Quadro RTX configuration."
https://www.pcmag.com/categories/laptops/brands/dell,Dell Inspiron 13 5000 (5391) Review,3.5,"With its stylish, mostly aluminum design and peppy everyday performance, the Dell Inspiron 13 5000 offers solid-enough ultraportable value. We'd just like a sunnier screen and roomier storage options."
https://www.pcmag.com/categories/laptops/brands/dell,Dell Latitude 7220 Rugged Extreme Tablet Review,4.5,"Dell's Latitude 7220 Rugged Extreme Tablet lives up to its name by laughing at drops, splashes, and temperatures that would blow the average slate to smithereens. It's ideal for first responders and factory floors."
https://www.pcmag.com/categories/laptops/brands/dell,Dell Inspiron 14 7000 (7490) Review,4.5,"The Dell Inspiron 14 7000's enviable blend of performance, screen size, and portability unseats the company's near-legendary XPS 13 as our favorite ultraportable."
https://www.pcmag.com/categories/laptops/brands/dell,Dell Inspiron 14 5000 (5493) Review,3.0,"Dell's Inspiron 14 5000 is peppy enough for most productivity use, but an uninspired, plastic-heavy design dampens its appeal."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell XPS 13 2-in-1 (9365) Review,4.0,"With the XPS 13 2-in-1, Dell marries the strengths of its ultraportables with the flexibility of a convertible laptop. You'll probably need dongles, but strong performance and ultimate portability make it a worthy contender."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell XPS 13 Touch (2016 Rose Gold Edition) Review,4.0,"With powerful hardware, a high-resolution screen, and both USB 3.0 and USB-C ports, the Dell XPS 13 Touch is the best ultraportable laptop for power users right now."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell Latitude 13 3000 Series 2-in-1 (3379) Review,3.5,"The Dell Latitude 13 3000 Series 2-in-1 (3379) won't break any speed or battery life records, but it's a competent and affordable business 2-in-1 with a sharp touch display, a good selection of ports, and a sturdy and aesthetically pleasing design."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell Inspiron 13 5000 Series 2-in-1 (5368) Review,3.5,"With some premium features and a budget price, the Dell Inspiron 13 5000 Series 2-in-1 is a good convertible-hybrid laptop for school and the basics."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell Inspiron 17 7000 Series (7778) Review,3.5,"The Dell Inspiron 17 7000 (7778) is the world's first 17-inch 2-in-1 convertible laptop, and it fully demonstrates both the benefits and limitations of that idea."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell Inspiron 15 3000 Series (3558) Review,4.0,"The Dell Inspiron 15 3000 Series (3558) is a capable desktop-replacement laptop with solid specs, plenty of storage, and long battery life—all for less than $350."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell Inspiron 11 3000 Series (3162) Review,4.0,"The $180 Dell Inspiron 11 (3162) is a competent performer with all the basic features and functionality you want in a budget ultraportable laptop, plus 64-bit Windows 10, long battery life, and a sturdy build."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell Latitude 13 7000 (7370) Review,3.0,"Though it's eye-catching and laden with little bulk, the Dell Latitude 13 7000 (7370) does not offer performance to complement its high price."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell XPS 13 Touch (2016 Gold Edition) Review,4.0,"The Gold Edition of the XPS 13 Touch adds faster processing to the excellent build quality, feature set, and gorgeous display of the original. But the higher price and decreased battery life means this high-end ultraportable laptop may not be for everyone."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell XPS 15 Touch (9550) Review,4.0,"The Dell XPS 15 Touch (9550) might cost a pretty penny, but it's one of the best high-end desktop-replacement laptops for photo and video work, whether you're a hobbyist or a professional."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell Precision 15 5000 Series (5510) Review,4.5,"The Dell Precision 15 5000 Series is an impressive mobile workstation featuring premium build quality, a stellar 4K touch display, and top-notch performance."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell Inspiron 11 3000 Series 2-in-1 Special Edition (3153) Review,4.0,"The Dell Inspiron 11 3000 Series 2-in-1 Special Edition (3153) is a well-built convertible-hybrid laptop, with better overall performance than its already-excellent predecessor, thanks to CPU, memory, and hard drive upgrades."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell Chromebook 13 (7310) Review,3.5,"The Dell Chromebook 13 is a speedy and well-made laptop for business professionals, but its high cost for the category means you're probably better served by a full Windows system for the same price or less."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell XPS 13 Touch (2016) Review,4.5,"The latest Dell XPS 13 Touch delivers the ideal combination of power and prestige, with a sturdy build, a gorgeous QHD+ touch screen, a speedy new processor, and USB-C port with Thunderbolt support."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell Inspiron 15 7000 Series (7559) Review,4.0,"With its strong build, ample storage, and full HD display, the Dell Inspiron 15 7000 Series (7559) is an excellent entry-level gaming laptop that delivers better performance than you'd expect for the price."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell Venue 8 Pro 3000 Series Review,4.0,The Dell Venue 8 Pro 3000 Series is an 8-inch Windows slate tablet featuring a sharp In-Plane Switching (IPS) screen and a sub-$100 price. It's a sweet deal if you're on a strict budget.
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell Chromebook 11 Non-Touch Review,4.0,"The Dell Chromebook 11 is an affordable 11-inch Chrome OS laptop that offers excellent battery life, good overall performance, and a durable construction."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell Venue 10 Pro Tablet 5000 Series Review,3.5,"The Dell Venue 10 Pro Tablet 5000 Series is an entry-level Windows slate tablet aimed at the education market, with accessories that make it a viable choice for the classroom or office."
https://www.pcmag.com/categories/laptops/brands/dell?page=5,Dell Inspiron 13 7000 Series 2-in-1 Special Edition (7352) Review,4.0,"The Dell Inspiron 13 7000 Series 2-in-1 Special Edition (7352) has premium features, like a fifth-generation Core i7 processor, sharp In-Plane Switching (IPS) screen, and an aluminum palm rest, which help the system stand out in an increasingly crowded field of convertible-hybrid laptops."
https://www.pcmag.com/categories/laptops/brands/dell?page=9,Dell Precision M4700 Review,4.0,"If you feel the need for speed, expandability, and reliability, the Dell Precision M4700 mobile workstation is the system you want to bring out to the working world."
https://www.pcmag.com/categories/laptops/brands/dell?page=9,Dell XPS 12 (2012) Review,4.0,"The Dell XPS 12 hybrid ultrabook/tablet features a flip-and-fold display, providing ultrabook specs and performance with tablet functionality."
https://www.pcmag.com/categories/laptops/brands/dell?page=9,Dell Inspiron 15R Special Edition (7520) Review,4.0,"The Dell Inspiron 15R Special Edition is a well appointed media laptop that delivers fast frame rates and is powered by the latest Intel Core i7 Ivy Bridge technology. Battery life is middling, however, and the 15-inch chassis has some heft to it."
https://www.pcmag.com/categories/laptops/brands/dell?page=9,Dell Inspiron 17R Special Edition (7720) Review,4.0,"The Dell Inspiron 17R Special Edition is aptly named. It delivers blazing productivity, game-worthy graphics performance, and features a gorgeous 17.3-inch display. However, its battery life could be better and it's missing a Blu-ray drive."
https://www.pcmag.com/categories/laptops/brands/dell?page=9,Dell XPS 15 (Summer 2012) Review,4.0,"This latest incarnation of the Dell XPS 15 boasts a refined, if not entirely original, design and impressive performance."
https://www.pcmag.com/categories/laptops/brands/dell?page=9,Dell Vostro V130 Review,3.0,"Although the Core i5 processor and HDMI are notable additions, the Dell Vostro V130 is tough to recommend as an ultraportable with only 3 hours of battery life."
https://www.pcmag.com/categories/laptops/brands/dell?page=9,Dell XPS 15 Review,4.5,"The Dell XPS 15 is unlike any other desktop replacement out there, thanks to its long list of firsts."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Dell Inspiron 14R-5437 Review,4.0,"Ten hours of battery life in a well-equipped, affordable 14-inch desktop replacement laptop. That's the Dell Inspiron 14R-5437 in a nutshell."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Gigabyte U2442T-CF1 Review,4.0,"The Gigabyte U2442T-CF1 has most of the features that a high-end power user wants, including multimedia and 3D benchmark performance, a 10-point touch screen, and comfortable keyboard and chassis. It's up to you to decide if the few tradeoffs are worth it, or relegate the system to also-ran status."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Asus VivoBook V500CA-DB71T Review,3.0,"The Asus VivoBook V500CA-DB71T is a decent, tractable laptop with a few flaws that keep it from scoring higher. Depending on your pickiness, this could be a perfectly adequate laptop for you and your family."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Lenovo ThinkPad Edge E431 Review,4.0,"We recommend small business owners buy a true business PC like the Lenovo ThinkPad Edge E431 rather than trying to repurpose a consumer budget laptop. It will pay off in comfort, performance, and peace of mind."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Dell XPS 12 Review,4.0,"If you can get over the Dell XPS 12's screen acrobatics, this convertible ultrabook is a good way to get both tablet and laptop functionality in one unit."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Sony VAIO Pro 13  Review,4.0,"The Sony VAIO Pro 13 shows that you can make laptops lighter and thinner when you use a fourth-generation Intel Core processor. It's very good, though Sony really needs a grand slam to distance itself from similar rivals."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Dell Latitude E6540 Review,4.0,"The Dell Latitude E6540 is a sturdy and versatile business laptop, with clock-punching reliability and solid performance thanks to the latest Intel processor and AMD graphics."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Dell Inspiron 15 (I15RV-6190 BLK) Review,4.0,The Dell Inspiron 15 (I15RV-6190 BLK) is a relatively thin 15-inch laptop offering Intel Pentium processing power and good battery life for under $400.
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Dell Latitude 6430u (HD+) Review,4.0,"The Dell Latitude 6430u (HD+) adds a 1,600 by 900 display to a formidable business laptop, and packs some multimedia oomph as well."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Lenovo ThinkPad T431s Review,3.5,"The Lenovo ThinkPad T431s is a solid business laptop, and users should have no problem adapting to it from previous T-series ThinkPads."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Lenovo IdeaPad Yoga 11S Review,3.0,"The Lenovo IdeaPad Yoga 11S is a versatile touch-enabled convertible laptop/tablet combo. We applaud Lenovo for its innovation, but internal components and battery life in particular leave us asking for more."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Lenovo ThinkPad X1 Carbon Touch  Review,4.0,The Lenovo ThinkPad X Carbon Touch is the ultrabook your executive users will want.
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Dell Inspiron 15z (I15Z-4801SLV) Review,4.0,"Tipping the scales at the thick and heavy end of the ultrabook specifications, the Dell Inspiron 15z (I15Z-4801SLV) gives you extra features to justify its bulk. It's a good pick for the traditional laptop user who wants a new, fast laptop."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Lenovo IdeaPad Yoga 11 Review,3.5,"The Lenovo IdeaPad Yoga 11 is a good Windows RT convertible to have around if you want a tablet-like experience, but absolutely need a keyboard. Its flips and acrobatics help usability, but ultimately this is a laptop with a good mix of tablet functionality."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Dell Inspiron 17-3721  Review,4.0,"A large screen, good performance, nice price, and user-friendly features give the Dell Inspiron 17-3721 budget laptop a leg up on the competition."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Dell XPS 13-MLK  Review,4.0,"The new Dell XPS 13-MLK ultrabook is made for ultimate portability. Its combination of multimedia prowess, a 1080p screen, and a compact chassis make it a great choice for the power user on the go."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,HP Pavilion Sleekbook 15z-b000 Review,3.5,"The HP Pavilion Sleekbook 15z-b000 is a decent ""round the house"" ultraportable laptop, but please keep the AC adapter handy if you surf the Web unplugged."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,HP Spectre XT TouchSmart Ultrabook 15-4010nr Review,4.0,"If you share your household with Mac users, the HP Spectre XT TouchSmart 15-4010nr is a good buy if you absolutely need Windows 8 and need to trade files. It's a decent large-screen performance ultrabook made better with the addition of a Thunderbolt port."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Dell Latitude 6430u Review,4.0,"With its slick design, excellent keyboard, and great battery life, the Dell Latitude 6430u is an easy choice for those who want productivity for work without having to settle for a drab, utilitarian business ultrabook."
https://www.pcmag.com/categories/laptops/brands/dell?page=8,Dell Inspiron 15z-5523 Review,4.0,"The Dell Inspiron 15z-5523 gives plenty of bang for the buck, boasting solid performance and a feature set that helps deliver a smooth and intuitive Windows 8 experience."
